4577035000|전라북도|순창군|팔덕면|457704634227|용산길|0|10|0|56020|4577035022103530011000002||문화/관광/레저시설|||1|0|0|0||||0|963340.070618|1710860.358547|963322.311982|1710869.81788|Jeollabuk-do|Sunchang-gun|Paldeok-myeon|Yongsan-gil|0|31
4579031000|전라북도|고창군|고수면|457904637006|가협길|0|35|10|56447|4579031034106610002000001||주택|||1|0|0|0||||0|928227.801814|1709523.636369|928222.338366|1709519.255664|Jeollabuk-do|Gochang-gun|Gosu-myeon|Gahyeop-gil|0|31
4579035000|전라북도|고창군|상하면|457903279056|진암구시포로|0|515|1|56408|4579035024105280009000001||주택|||1|0|0|0||||0|903696.390641|1717037.347615|903692.820888|1717041.813331|Jeollabuk-do|Gochang-gun|Sangha-myeon|Jinamgusipo-ro|0|31
4579035000|전라북도|고창군|상하면|457903279039|송림산로|0|51|0|56409|4579035029110540000000001||주택|||1|0|0|0||||0|910165.542765|1717719.624712|910161.64457|1717716.893896|Jeollabuk-do|Gochang-gun|Sangha-myeon|Songnimsan-ro|0|31
4579036000|전라북도|고창군|해리면|457903279017|동호로|0|419|1|56406|4579036032107450002000001||주택|||1|0|0|0||||0|908531.997861|1724419.836429|908530.174343|1724424.103945|Jeollabuk-do|Gochang-gun|Haeri-myeon|Dongho-ro|0|31
4579038000|전라북도|고창군|대산면|457904637272|매산길|0|15|41|56468|4579038025115450000000001||공장/창고시설|||1|0|0|0||||0|917741.703957|1705584.783788|917740.244324|1705587.001187|Jeollabuk-do|Gochang-gun|Daesan-myeon|Maesan-gil|0|31
4690035000|전라남도|진도군|지산면|469003301030|지산로|0|26|30|58952|4690035032105040000000001||공장/창고시설|||1|0|0|0||||0|871292.412653|1604357.59029|871293.750149|1604357.137132|Jeollanam-do|Jindo-gun|Jisan-myeon|Jisan-ro|0|31
4711125300|경상북도|포항시 남구|연일읍|471114709194|부조길291번길|0|22|29|37856|4711125329108210011000001||주택|||2|0|0|0||||0|1163299.448402|1778949.120009|1163298.346389|1778952.362468|Gyeongsangbuk-do|Nam-gu, Pohang-si|Yeonil-eup|Bujo-gil 291beon-gil|0|31
4711125600|경상북도|포항시 남구|오천읍|471113303048|중원로|0|93|96|37879|4711125621107890000000001||주택|||1|0|0|0||||0|1170852.180641|1776506.052086|1170858.267798|1776505.99424|Gyeongsangbuk-do|Nam-gu, Pohang-si|Ocheon-eup|Jungwon-ro|0|31
4711132000|경상북도|포항시 남구|동해면|471113352075|블루밸리동로|0|102|0|37941|4711132034110430008000001||근린생활시설|||1|0|0|0||||0|1180092.395618|1775759.61541|1180090.173462|1775753.393282|Gyeongsangbuk-do|Nam-gu, Pohang-si|Donghae-myeon|Blue valley dong-ro|0|31
4721038000|경상북도|영주시|단산면|472104727035|구구로105번길|0|46|0|36011|4721038023111310002018380||공장/창고시설|4721038000|단산면|1|0|0|0||||1|1098985.041124|1879144.267294|1098979.107975|1879148.607089|Gyeongsangbuk-do|Yeongju-si|Dansan-myeon|Gugu-ro 105beon-gil|0|34
4723010100|경상북도|영천시|조교동|472304730580|장천2길|0|25|0|38865|4723010100107510001009857||업무시설|||1|0|0|0||||0|1131045.858787|1775957.513899|1131087.501907|1775953.56838|Gyeongsangbuk-do|Yeongcheon-si|Jogyo-dong|Jangcheon 2-gil|1|34
4723010100|경상북도|영천시|조교동|472304730580|장천2길|0|25|0|38865|4723010100107510001009858||업무시설|||1|0|0|0||||0|1131030.188968|1775905.396484|1131087.501907|1775953.56838|Gyeongsangbuk-do|Yeongcheon-si|Jogyo-dong|Jangcheon 2-gil|1|34
4723010100|경상북도|영천시|조교동|472304730580|장천2길|0|25|0|38865|4723010100108310036020884||업무시설|||1|0|0|0||||0|1131100.377065|1775922.699977|1131087.501907|1775953.56838|Gyeongsangbuk-do|Yeongcheon-si|Jogyo-dong|Jangcheon 2-gil|1|34
2623010200|부산광역시|부산진구|전포동|262304187656|전포대로171번길|0|12|0|47298|2623010200108800001000001|서면세종그랑시아|주택|2623060000|전포제1동|19|0|1|0|C동|||1|1142476.440542|1685185.689356|1142511.100107|1685183.189138|Busan|Busanjin-gu|Jeonpo-dong|Jeonpo-daero 171beon-gil|1|34
2623010600|부산광역시|부산진구|연지동|262303129035|연지로|0|21|0|47131|2623010600101890008010859|가동,나동|근린생활시설|2623054000|연지동|1|0|0|0||||1|1141312.272052|1687343.590374|1141326.190794|1687328.691448|Busan|Busanjin-gu|Yeonji-dong|Yeonji-ro|1|34
2623010600|부산광역시|부산진구|연지동|262303129035|연지로|0|21|0|47131|2623010600101890008043449|가동,나동|근린생활시설|2623054000|연지동|2|0|0|0||||1|1141319.434949|1687330.952074|1141326.190794|1687328.691448|Busan|Busanjin-gu|Yeonji-dong|Yeonji-ro|1|34
2623010600|부산광역시|부산진구|연지동|262303129024|새싹로|0|145|0|47109|2623010600103760003049750|상가동|근린생활시설|2623054000|연지동|2|1|0|0||||1|1141171.133436|1687095.510894|1141175.107534|1687097.5121|Busan|Busanjin-gu|Yeonji-dong|Saessak-ro|1|34
